search_query,imp_total_count,clk_total_count,pur_total_count,ad_spend,revenue,acos,roas,conversion_rate
juego sensoriales para niÃ±o,76,3,1,2.1417622977192794,19.543894379444037,0.10958728368753116,9.125146334052078,0.3333333333333333
juegos para ciegos y control de ansiedad,19,1,1,0.9774583434321928,17.290551260305545,0.056531358006853966,17.689297325543784,1.0
juegos sensoriales para niÃ±os,6383,107,1,184.88477337762055,35.935981198358704,5.144837213629907,0.1943696094700062,0.009345794392523364
juegos sensoriales para niÃ±os con autismo,2760,57,2,26.22242912509286,23.023739914354046,1.1389300444948391,0.8780170519108044,0.03508771929824561
juguete sensorial autismo,450,10,0,19.971961933986815,0.0,inf,0.0,0.0
juguetes de goma sensoriales,114,4,1,4.736471119627256,24.66908709788265,0.19200025930565498,5.2083262992267585,0.25
juguetes o accesorios para niÃ±os con autismo,183,7,2,3.9985937594227643,22.30289403169352,0.1792858699745676,5.577684399455762,0.2857142857142857
juguetes para la ansiedad,2343,53,1,79.76073724989983,35.58191153369709,2.2416091157543385,0.44610810732873174,0.018867924528301886
juguetes para ninos autistas,1336,12,5,14.485749849662628,128.13325424886133,0.11305222781221415,8.845469207922678,0.4166666666666667
juguetes para niÃÂ±os con autismo,78321,1458,38,2070.4100934848225,967.8357486845598,2.1392163869735477,0.4674608917963405,0.02606310013717421
juguetes para niÃÂ±os con autismo de 8 aÃÂ±os,247,11,1,14.816454956309887,24.12647567011516,0.6141160092712027,1.6283568330790499,0.09090909090909091
juguetes para niÃ±o con sÃ­ndrome,275,8,0,9.680220708847044,0.0,inf,0.0,0.0
juguetes sensoriales autismo,22952,452,10,609.5850639780335,326.73792208169374,1.8656697701150833,0.5360005377255566,0.022123893805309734
juguetes sensoriales para niÃ±os con autismo,703,16,0,27.667155757105416,0.0,inf,0.0,0.0
jumbo slinky,19999,411,49,546.9724403790825,1195.2669056200693,0.45761531404178657,2.1852415540199477,0.1192214111922141
keep kids busy in car,1327,36,0,31.59368756970556,0.0,inf,0.0,0.0
kids adhd squeeze ball,115,8,2,7.10472876210589,35.28152838611764,0.2013724769616674,4.965921932769176,0.25
kids anxiety toys,1863,20,1,26.129432255249213,19.075160809283894,1.3698145203856946,0.7300258430013087,0.05
kids autism toys,10263,145,6,155.73511949155397,163.01248269004412,0.955357018809857,1.0467291078739938,0.041379310344827586
kids fidget rope,60,1,1,1.9877892261313137,77.85070332614174,0.025533349619255494,39.164465881353415,1.0
kids play room ideas,14264,188,2,352.8962714329891,161.64574048983914,2.183146121658379,0.4580545434312807,0.010638297872340425
kids sensory,16440,182,3,241.05357579845676,56.564734489268034,4.2615523254014676,0.23465627631494426,0.016483516483516484
kids sensory toys,237400,2758,127,3239.813853917753,3140.566202084195,1.0316018340156923,0.9693662487079181,0.046047860768672955
kids with autism toys fidget spinners,76,3,1,3.08374287860115,17.02323640657299,0.18114903681948863,5.520316406630855,0.3333333333333333
large sensory gooy,19,1,1,0.5395713452774988,11.052875813402055,0.04881728107568593,20.484549281833374,1.0
large sensory toys,20731,196,18,188.95090108661083,338.41310053571175,0.5583439316843805,1.7910107789355862,0.09183673469387756
learning toys for down syndrome,76,2,1,0.6525532838522227,11.65687042552803,0.055980143900644194,17.86347676731307,0.5
learning toys for kids with autism,1074,47,2,61.87297379705629,48.876488054556475,1.2659046559972351,0.7899489074966985,0.0425531914893617
less distracting student fidgets,167,8,0,9.93173744652587,0.0,inf,0.0,0.0
light up sensory toys,78253,1015,70,874.6040811781431,1133.0857196310767,0.771878125392761,1.2955413129386997,0.06896551724137931
light up toys,175736,1744,107,1317.9779059857203,1833.9558923056634,0.7186530011519243,1.3914921365347481,0.06135321100917431
long sensory toy,19,1,1,1.3796596227994282,26.063106665492562,0.05293534805757026,18.890968638053387,1.0
long sensory toys,38,2,1,1.4145112819499057,16.436501492235717,0.08605914601827483,11.619915444985336,0.5
magnetic sensory toys adults,2428,29,3,28.851621934106475,55.00610876562626,0.5245166869927014,1.9065170371098508,0.10344827586206896
manipulatives for autistic adults,180,3,3,4.047040453430863,79.51408082312146,0.05089715446039648,19.647463804250762,1.0
materiales para niÃÂ±os autistas,266,7,4,9.4186257877092,108.390620493121,0.08689521053444796,11.50811412791927,0.5714285714285714
mechanics tools flashcards,98,4,1,7.503848490708336,48.31971504735846,0.15529579351520942,6.439324448939834,0.25
meeting toys for adults,372,7,2,6.324480849391083,34.753975375224066,0.18197863067773748,5.4951507013528476,0.2857142857142857
mini things,801016,8916,57,13591.884499969885,2509.7958305797592,5.415533938802575,0.18465399927326634,0.00639300134589502
mobi zippee,2866,84,9,107.78227438218235,210.38497974476223,0.5123097405192288,1.9519441480587396,0.10714285714285714
moluk bilibo pink,961,20,4,17.924439711997444,75.60382700071933,0.2370837618025196,4.217918563452508,0.2
monkey noodles,283299,4947,646,6790.246603531202,18737.1075782797,0.3623956672695066,2.7594148890757,0.13058419243986255
monkey noodles textured,665,14,2,9.112895014811349,33.91771033116021,0.26867659773718067,3.721946788153837,0.14285714285714285
mordeduras para niÃ±os autistas,360,3,0,3.3276964764238706,0.0,inf,0.0,0.0
mouth sensory toys for toddlers 1-3,1112,17,5,28.28387680958649,184.86383521707273,0.15299843139343455,6.536014721801337,0.29411764705882354
mouth toys for 2 year old with sensory issues,33,1,1,0.8453263655366217,17.011372564824356,0.049691837758263205,20.12402931975908,1.0
mouthing sensory toys for autism,938,15,1,14.876368470982774,17.883652364945558,0.8318417383320714,1.2021517482461306,0.06666666666666667
mouthing toys for autistic children,1707,32,3,30.079282316547946,42.55684317927058,0.7068024803869746,1.4148224259944584,0.09375
mr bean toy,4596,59,3,30.548574884692407,32.430149594121296,0.9419806959579993,1.061592880078073,0.05084745762711865
multi sensory toys for autistic kids,156,6,1,3.6159734089723923,12.370420813182529,0.2923080357233307,3.4210486123840234,0.16666666666666666
nedoh,10503,167,5,158.89278000581456,86.01063266992783,1.8473620652876415,0.5413124036647879,0.029940119760479042
needoh noodles,858,13,2,12.946449525752215,34.26963004044298,0.3777820043716137,2.6470292084541107,0.15384615384615385
noise making sensory toys,190,6,4,3.7024999786677197,45.079997607688995,0.08213176963514765,12.175556480059791,0.6666666666666666
non verbal autism sensory toys,564,6,3,3.3927872069683715,35.67430326637916,0.09510451210874425,10.514748226210147,0.5
non verbal autism toys,18750,257,14,444.64904954295105,574.6348245591121,0.7737941220045401,1.2923334147453407,0.054474708171206226
non verbal autistic toys,231,6,1,10.017865789800155,33.070229911974685,0.3029270076581082,3.301125270179368,0.16666666666666666
nonverbal autism,516,8,1,5.153746504546086,16.781248202631264,0.3071134186393828,3.2561260410904254,0.125
noodle autism,19,1,1,0.42673622302702147,12.3459581315422,0.034564852600363995,28.93112294045973,1.0
noodle fidget toy,7637,123,16,156.84774997392984,433.1051527591667,0.36214704206289344,2.7613093132107696,0.13008130081300814
noodle sensory toy,3023,58,7,68.27041380347667,151.24998557273807,0.4513746797724126,2.2154543549146566,0.1206896551724138
noodle sensory toys,555,15,1,14.630927453871196,17.329776509607896,0.8442652128698592,1.184461925892648,0.06666666666666667
noodle stim toy,79,1,1,1.8199697446379737,54.69723632797977,0.03327352288376932,30.05392616505286,1.0
noodle toys for kids,922,12,1,4.404357455391421,11.102404866873588,0.3967030123836294,2.5207774299252246,0.08333333333333333
noodles sensory toy,1139,17,3,9.4835299391422,37.79984014885491,0.25088809639925125,3.9858407567039293,0.17647058823529413
noodles sensory toy nee doh,38,1,1,0.36931796353292323,11.137927077342422,0.03315859054996118,30.158097295880708,1.0
noodlies,25380,431,39,398.5930468377791,1239.0023376767513,0.32170483841473574,3.108439415856155,0.09048723897911833
occupational therapy sensory balls,66,1,1,0.4935254178358609,11.232380754558287,0.043937739346627834,22.759477726219174,1.0
occupational therapy tools for kids,22127,276,7,366.07671018410366,191.65747499985162,1.9100570441324403,0.5235445732220035,0.025362318840579712
occupational therapy toys,1633674,21199,970,26076.568606239947,27043.506985598124,0.9642450818278445,1.0370807368852508,0.04575687532430775
occupational therapy toys for oral stimulation,724,7,2,4.267232813025242,23.41939432983857,0.18220935831753662,5.488192314783843,0.2857142857142857
ocean slime party favors,473,20,1,9.248264857094874,11.026605354385154,0.8387227582618567,1.1922890969029734,0.05
old macdonald pull string toy,76,2,1,0.8588454405952052,10.82468279024566,0.07934139570067847,12.603761140938044,0.5
older kid toys,2468,30,2,42.3816449216555,52.38866677133033,0.8089849872806619,1.2361168819231365,0.06666666666666667
older kids toys,27926,190,13,349.93066541723636,660.8827664050773,0.5294897721735295,1.8886106069528954,0.06842105263157895
oodles of noodles fidget,1279,35,7,26.089720365173733,118.78638740441886,0.21963560754103037,4.552995806079344,0.2
oodles of noodles fidget toy,39398,651,49,714.652208626982,903.0347418809354,0.7913894953126936,1.2636002953323007,0.07526881720430108
oodles of noodles toy,4250,45,4,57.71409951785399,77.11488202214079,0.7484171408222273,1.3361532565934797,0.08888888888888889
oombee ball,2140,48,7,19.692302884402306,83.93681892793369,0.23460863940185397,4.262417626859557,0.14583333333333334
oral chew toys for sensory,13963,116,7,229.59902748126893,520.1689406759684,0.44139318887994555,2.2655537629330973,0.0603448275862069
oral fidgets for kids,1486,32,6,18.687463241301423,77.82110339626894,0.24013361961914018,4.164348172430136,0.1875
oral sensory toys,66418,862,60,1043.9695601483074,1838.4111120163927,0.5678651272964013,1.7609815287672048,0.06960556844547564
oral sensory toys for autistic children,8899,105,12,159.62835502342273,420.04841044190323,0.38002370930409907,2.631414765755547,0.11428571428571428
oral stimulation for kids sensory,13338,178,11,201.31882086492874,320.75335917140774,0.6276436866787286,1.5932606687906814,0.06179775280898876
oriental trading company,84837,494,23,825.786669714372,818.6114412347729,1.0087651211773636,0.9913110386220197,0.0465587044534413
ot pull off suction toys,571,5,2,2.7840021612700445,24.155001004566984,0.11525572533587035,8.676358567748965,0.4
ot sensory toys for kids,1662,15,0,13.620972754230772,0.0,inf,0.0,0.0
ot tools for adults,2182,37,1,34.743457008643205,19.174826919420674,1.8119306711162169,0.5518974958263512,0.02702702702702703
ot toys for kids 5-7,8177,108,8,98.66963033032133,146.77557294396559,0.6722483063853573,1.487545584721434,0.07407407407407407
outdoor toys for autistic children,780,9,1,7.582331048929735,17.20311502721413,0.4407533773351521,2.2688425124411307,0.1111111111111111
pb&j fidget toys,5908,103,4,54.87306145925954,47.703429226056755,1.15029595040699,0.869341493940048,0.038834951456310676
physical sensory stimulation for kids,322,5,0,4.853055690097797,0.0,inf,0.0,0.0
play therapy toys,14178,199,4,156.10005404905507,70.94013633794337,2.2004476183331305,0.45445299023183006,0.020100502512562814
plush slinky,222,4,1,2.388905548861293,11.860880210234697,0.2014104776810677,4.964984997371855,0.25
pop tubes fidget toys,161766,1553,9,797.2436552658016,115.3636281447028,6.910701995830122,0.1447030997145289,0.005795235028976175
pop tubes sensory toy,148829,1415,9,707.356794374199,107.61405333666858,6.57308941018369,0.15213546288457594,0.0063604240282685515
poppin pipes,7699,190,20,282.9209942679788,799.6033195609094,0.353826687992417,2.8262424343226233,0.10526315789473684
preschool calm down corner,3328,46,3,82.64126277609272,153.51582681350902,0.5383240574698874,1.8576171473739822,0.06521739130434782
preschool sensory materials,720,5,0,1.722676701006961,0.0,inf,0.0,0.0
preschool sensory toys,7778,83,4,31.987691360837005,43.965264702597935,0.7275673552113706,1.3744431946228306,0.04819277108433735
productos para niÃ±os con autismo,171,3,1,4.059906846157811,23.16591062833762,0.17525349688570172,5.706020237942461,0.3333333333333333
proprioception toys,512,6,0,11.843663508439649,0.0,inf,0.0,0.0
proprioceptive sensory toys,2396,36,0,45.48322854048242,0.0,inf,0.0,0.0
proprioceptive toys,8138,87,6,75.41229618700658,101.10360683042131,0.7458912550320171,1.340678005344191,0.06896551724137931
puffer ball,37312,548,20,704.2072894180371,535.9199103796611,1.314015911293828,0.7610257923097472,0.0364963503649635
pull apart sensory toys,497,6,2,10.255012104785262,66.06193720453017,0.15523329376544576,6.441917038177254,0.3333333333333333
pull fidget toy,123,2,0,2.162120969896269,0.0,inf,0.0,0.0
pull fogets,57,3,1,1.4572479123164523,10.979750020804762,0.1327214107384244,7.534579345082929,0.3333333333333333
pull straws fidget,95,3,2,3.5146085840680223,51.9607986156704,0.06763961828346654,14.784234822396012,0.6666666666666666
pumpkin toy,47565,522,53,227.84266893815618,691.2434833221049,0.32961275503553106,3.0338631764787243,0.10153256704980843
purable calming toy,289,6,1,2.43707039654163,12.011787483000333,0.20288990293831713,4.928781499314047,0.16666666666666666
quiet baby toys,1359,20,3,14.423079958704935,54.243109955724364,0.26589699540601,3.760854832048987,0.15
quiet fidget toys,68593,1033,71,534.4160191433476,855.275866860947,0.6248463681136865,1.6003933943296231,0.06873184898354308
quiet fidget toys for toddlers,47,1,1,1.1357476731421208,25.815235959017112,0.0439952466421447,22.729728239369894,1.0
quiet nap time toys,240,7,5,13.956390446914577,380.47816504642617,0.03668118627835479,27.261931836432733,0.7142857142857143
quiet sensory toys,3004,46,3,52.03243848862893,76.50874795480705,0.6800848253243402,1.47040481240423,0.06521739130434782
quiet toys for baby,605,12,1,6.242159018873914,11.628200989231761,0.536812102289463,1.8628492087549364,0.08333333333333333
quiet toys for church,7166,110,7,181.5889326737616,266.30498035714646,0.6818833520508305,1.4665264916534517,0.06363636363636363
quiet toys for toddlers 1-3,33647,601,37,682.9784863085229,1057.6366782049206,0.645759078124741,1.5485651443011235,0.06156405990016639
ramen noodles toy,2061,47,7,48.64493039395465,116.00227822365122,0.41934461235466186,2.384673537081829,0.14893617021276595
red sensory worm,57,1,1,1.6042215434459486,32.56433997197144,0.049263137064246454,20.299153882462893,1.0
resources for students with autism,360,4,0,6.758670254651042,0.0,inf,0.0,0.0
restless toddler toys,209,4,2,1.5080722722496878,25.520541439227056,0.059092487353409495,16.922624935711095,0.5
retractable ball,1257,22,4,29.33618160807816,104.94156534258059,0.2795477798745475,3.5772060162622985,0.18181818181818182
rett syndrome toys,4316,29,6,10.11953251767154,78.23103131711179,0.12935445624705774,7.730696174007887,0.20689655172413793
rope toy for toddlers,76,2,1,3.8918623525206724,76.7095545948785,0.050735040414124785,19.710243489263036,0.5
rough figit,120,2,2,2.356500349008012,62.85467463233826,0.03749125045658275,26.672890016246953,1.0
rough sensory toys,527,5,1,2.952557857163891,11.295005073206767,0.2614038540069137,3.825498303378311,0.2
rubber cord,14706,216,12,339.10451488097635,387.5486974752729,0.8749984636514293,1.1428591495200238,0.05555555555555555
rubber fidget toys,1321,13,1,22.280645855383124,31.59703495139002,0.7051498942752206,1.4181381974506815,0.07692307692307693
rubber long toys for kids,180,5,3,6.826038404109452,69.2881566426086,0.09851666915196579,10.150566483906,0.6
rubber sensory toys,3015,31,4,40.042496516770555,114.23688901330085,0.35052159475481093,2.852891276782812,0.12903225806451613
rubber stretch tubes kids,60,1,1,1.3045183970699188,25.612068207829985,0.05093373898914998,19.633351484622448,1.0
rubber stretch worms,180,3,1,1.112022587844201,11.746973556765418,0.0946646029694819,10.56361056436672,0.3333333333333333
rubber toy sensory,114,9,0,4.58195179803759,0.0,inf,0.0,0.0
rubber toys for kids,3758,50,3,29.782659871299742,37.8055414743196,0.7877855655507644,1.269380963207761,0.06
rubber toys for kids with autism,228,11,7,20.304365042879418,373.9898331512388,0.054291221961289195,18.41918387309502,0.6363636363636364
rubber worm toy sensory,418,5,1,4.773362381805972,18.82390119217181,0.253579868119529,3.9435307203828724,0.2
rubber worms for kids,741,15,5,11.098976609704287,86.64026251653257,0.12810414335467182,7.806148761569554,0.3333333333333333
scenery toys for kids with autism,550,32,6,41.87861261836481,160.5763292853921,0.2608019052667097,3.8343278166520585,0.1875
scented sensory items,1053,13,0,9.474560854102908,0.0,inf,0.0,0.0
school fidgets quiet,13188,142,6,143.44881104420767,121.1385851018087,1.1841710956393354,0.8444725628606049,0.04225352112676056
schylling big stress balls,201,5,3,1.9852448664555116,34.829670808542446,0.05699866867442811,17.544269423412693,0.6
senory thing,50,2,1,0.6649949217292681,10.926585485189323,0.060860268070995274,16.431081092733127,0.5
senory toys autism,610,10,2,9.380653725545386,37.70735338048781,0.24877518267828191,4.019693561207061,0.2
sensa rocker autism,716,3,0,3.5300066239878873,0.0,inf,0.0,0.0
sensirt strtch,19,1,1,1.451859853243369,26.406609278736525,0.05498092685502241,18.18812554100571,1.0
sensitive toys autism maze,76,4,1,3.7473703026637897,16.85381028392377,0.22234558473927218,4.497503295028881,0.25
sensory,3179338,33046,1075,36217.13091161655,24187.72006486951,1.4973354584262233,0.6678530147486466,0.03253041215275676
sensory activities for seniors with dementia,361,4,1,3.0606788787690085,19.175583867089273,0.15961333433095612,6.2651407176703255,0.25
sensory adult string,39,2,1,1.1043675497761567,12.071857408632559,0.09148281928731414,10.931014236229046,0.5
sensory autism,14197,180,3,178.72278993474265,71.08150849579239,2.514335918255336,0.39771933127133086,0.016666666666666666
sensory autism stretchy,57,1,1,0.8777882330462076,16.714804041596615,0.052515616148519344,19.041955009570895,1.0
sensory autism toys,2454,32,2,41.28411650801383,46.42556555033116,0.8892539276286608,1.124538187496862,0.0625
sensory balls for kids,21209,307,46,504.99662349169796,2518.661357398326,0.20050199365163518,4.9874815795471,0.1498371335504886
sensory bands,2620,48,4,74.93726129532408,155.97404300945445,0.4804470016256597,2.0813950271650357,0.08333333333333333
sensory bath toys for autistic children,1633,41,1,25.9091086062116,12.52399482089281,2.0687575311824182,0.4833819260725255,0.024390243902439025
sensory bath tub water gear,120,2,2,1.5574402758703756,29.956144929593826,0.05199067769003122,19.234217448789703,1.0
sensory bedroom items for autistic child,3838,61,0,61.984059064264656,0.0,inf,0.0,0.0
sensory bin tools stretchy,38,1,1,0.6153937480961532,11.406859483800266,0.05394944585493666,18.53587157667709,1.0
sensory bins for kids 5-7,49072,801,33,1040.8293671438428,1050.454019923883,0.9908376258289368,1.0092470995572034,0.04119850187265917
sensory bins for toddlers 1-3 silly,120,1,1,1.5298151165406668,37.69398582387203,0.040585124738170233,24.639569459287678,1.0
sensory bite toys,850,11,1,15.570263952270114,24.249689267853572,0.6420809677306143,1.5574359781047908,0.09090909090909091
sensory blankets for autistic children,12986,192,6,245.55582057210967,405.222783235789,0.6059773308186053,1.6502267480024637,0.03125
sensory bottles special education,226,4,2,1.8564355177201717,25.359174868433747,0.07320567515905262,13.660143121791016,0.5
sensory bracelet,17993,190,9,251.42512642879825,245.20413001711506,1.0253706836473309,0.975257061614942,0.04736842105263158
sensory brushes for autism,4314,77,11,98.62267019193625,256.39192899303293,0.38465590777085723,2.5997260923279732,0.14285714285714285
sensory bulk,1723,23,1,30.586153245360563,27.386419115884646,1.1168365282053254,0.8953861865593946,0.043478260869565216
sensory calming for kids,3090,42,1,25.59074186285574,11.307926156567667,2.263080029753518,0.441875668050906,0.023809523809523808
sensory chair,101161,1193,18,1770.90410757676,942.766373497201,1.8784124650177902,0.5323644399849791,0.015088013411567477
sensory chair for autistic adults,1020,13,0,22.079889706223234,0.0,inf,0.0,0.0
sensory chairs for kids with autism,13189,136,1,98.54146830060438,19.295260829321926,5.1070296054695685,0.19580853788844532,0.007352941176470588
sensory chairs for teens with autism,171,4,0,6.136665239692756,0.0,inf,0.0,0.0
sensory chew bracelet,2101,47,6,89.24544158488513,316.2976146587165,0.28215654323280465,3.5441318799220958,0.1276595744680851
sensory chew for kids with autism,114,3,2,5.326392945753263,92.98498939482948,0.05728228803830397,17.457403226130076,0.6666666666666666
sensory chew necklaces,70208,911,133,1010.0377607800236,3435.845958508521,0.2939706182923505,3.401700502617956,0.145993413830955
sensory chew toy,2782,42,7,52.18269014441404,184.29413626805513,0.2831489444054504,3.5317101467560716,0.16666666666666666
sensory chew toys,639847,9121,1048,12090.324664439191,35611.76368399509,0.3395036755754088,2.9454762111342307,0.11489968205240654
sensory chew toys for autistic adults,859,9,1,17.033726312055144,45.8273683561819,0.37169331172727865,2.6903900835690227,0.1111111111111111
sensory chew toys for autistic children,112168,1625,227,2006.5362807468132,5684.032799028765,0.35301279068791996,2.8327585469390186,0.1396923076923077
sensory chew toys for kids 5-7,1746,18,4,22.732565057189937,96.85290293045044,0.2347122736580655,4.260535609896669,0.2222222222222222
sensory chewing toys for autistic children,520,6,1,6.655768329795508,26.823294609290706,0.24813388611442866,4.030082370687746,0.16666666666666666
sensory chews,21065,243,28,279.02393709583987,670.3106999869387,0.41626060437536916,2.4023412004135642,0.11522633744855967
sensory chewy,4142,61,6,27.54367467598957,68.43329174980349,0.4024894020397414,2.4845374683959034,0.09836065573770492
sensory corner,11282,131,4,210.6632856469472,251.29970862693818,0.8382949856885152,1.1928975087196445,0.030534351145038167
sensory corner items for classroom,285,6,0,9.858355072824637,0.0,inf,0.0,0.0
sensory dementia,2022,24,0,15.051711179371702,0.0,inf,0.0,0.0
sensory disc,1505,16,0,5.129699001666656,0.0,inf,0.0,0.0
sensory discs,2857,43,2,69.95880059097523,67.52942577479688,1.035975055145294,0.965274207166843,0.046511627906976744
sensory equipment,8211,64,5,48.60374088791832,90.496583518899,0.5370781856949116,1.8619263016726806,0.078125
sensory fabric wall,562,8,2,10.289250047826066,53.26858560972754,0.19315793595892125,5.177110611767302,0.25
sensory fidget toys,165685,2014,146,3278.182019914639,5786.574683775972,0.566515114564372,1.7651779701746546,0.07249255213505462
sensory fidgets for autism,12529,164,10,201.8154662371289,321.037333186765,0.6286355055152473,1.5907469292247054,0.06097560975609756
sensory for adults anxiety,2611,40,2,34.239381141370956,33.851004321645455,1.0114731254657978,0.9886570140353317,0.05
sensory for adults with autism,660,9,1,3.7430431105650377,12.357036926782527,0.3029078194670116,3.3013343853571455,0.1111111111111111
sensory for autism,6510,89,5,96.95690865213875,101.44031955553434,0.9558024765395075,1.046241273218406,0.056179775280898875
sensory for autistic adults,5895,54,3,26.357822678227233,37.55805920609832,0.7017887301787814,1.4249302631936664,0.05555555555555555
sensory for focus for adults,60,1,1,0.9832828498499657,17.849964940515274,0.05508598213647703,18.153438701019663,1.0
sensory for kids with autism,1021,14,1,27.037989406312878,69.48269486630808,0.3891327107898848,2.569817371482701,0.07142857142857142
sensory frame,77,2,1,2.7279270061293546,24.354705040788826,0.11200821367208805,8.92791668767766,0.5
sensory friendly toddler toys,152,6,4,1.9468182837699937,45.370803179996855,0.04290905488374316,23.305104312117287,0.6666666666666666
sensory fun toys toddlers,133,3,1,5.933135909271801,68.22279018589944,0.08696706618279129,11.49860566640428,0.3333333333333333
sensory furniture,30647,236,1,171.6959945370368,12.10642773032237,14.182217774034065,0.07051083377318318,0.00423728813559322
sensory games for autistic teens,1395,24,1,20.393873585150942,18.297772017640856,1.1145550160691278,0.8972190565584223,0.041666666666666664
sensory gifts for autism,28769,309,26,193.72833563547803,444.2172175658594,0.43611172186669234,2.292990419334964,0.08414239482200647
sensory grip toys,98,2,1,3.225635135698248,34.02035326130685,0.09481486305925381,10.546869633456707,0.5
sensory hair tools,99,5,2,6.01494643319456,53.706884554574394,0.11199581735340572,8.928904879049849,0.4
sensory items,503685,4710,231,6394.484715511366,7106.923919529357,0.8997542098262435,1.1114146386635029,0.04904458598726115
sensory items for adults,9672,77,4,75.83792055009951,78.22896060536584,0.9694353595297248,1.0315282913603463,0.05194805194805195
sensory items for adults with autism,609,9,3,14.295144704217952,114.93464142241899,0.124376293581315,8.040117382547807,0.3333333333333333
sensory items for autism,3542,52,2,66.30047948033184,47.36609782707507,1.3997454407661514,0.7144156150654433,0.038461538461538464
sensory items for autistic children,17429,205,8,119.47375999844192,92.1481607751427,1.296539822319171,0.7712836758158814,0.03902439024390244
sensory items for autistic teens,275,7,2,2.1900034990513673,25.1239260433999,0.08716804432827428,11.472094019156913,0.2857142857142857
sensory items for classroom,414002,5726,203,5749.503521025793,4672.28958473705,1.2305537610099497,0.8126422686151251,0.035452322738386305
sensory items for classroom autism,3710,36,2,46.81020427131016,71.18915650927131,0.6575468310993942,1.5208042267165012,0.05555555555555555
sensory items for counselors,588,6,2,4.793590336244441,35.01001428862689,0.1369205478388409,7.303505688401324,0.3333333333333333
sensory items for kids,5238,45,1,46.09611608120801,19.183150462025843,2.4029481587217876,0.4161554615193759,0.022222222222222223
sensory items for tearing,480,6,3,2.228652359263798,34.13638954301588,0.06528670398653123,15.317054452715238,0.5
sensory items for.ec prek,243,12,0,16.774545640032986,0.0,inf,0.0,0.0
sensory kids,6574,83,4,150.80656736584382,214.15771528567413,0.7041846106953302,1.420082155746877,0.04819277108433735
sensory large twist resistance,144,6,4,10.38255757280496,182.7876371717284,0.05680120238684731,17.60526112087297,0.6666666666666666
sensory manipulative,562,4,2,3.785353052884832,34.029161496022944,0.11123850504888971,8.98969290858859,0.5
sensory matching games,494,4,4,3.878068101973633,68.86087363531038,0.056317439748325274,17.756489010666314,1.0
sensory materials,5270,65,1,45.17908118288971,16.65401516055148,2.712804134459167,0.3686222633243527,0.015384615384615385
sensory neon,57,1,1,1.7591813814069703,50.5554956988562,0.03479703555644834,28.738080241858047,1.0
sensory nooddles,38,2,2,3.175724288589781,74.26501750594078,0.042762048609707004,23.385222002039434,1.0
sensory noodle,2946,41,5,51.82118092948481,139.5030784962863,0.37146980187153605,2.692008865759231,0.12195121951219512
sensory noodle toy,263,6,1,7.148810948055544,25.4842593844388,0.2805186856801792,3.5648249155854996,0.16666666666666666
sensory noodles,90969,1512,185,2011.3525652567118,5273.246428853426,0.38142586211243024,2.6217414688709204,0.12235449735449735
sensory noodles fidget stretch toys,18689,401,75,504.15297026550115,2261.364931233444,0.2229418893440232,4.485473783963914,0.18703241895261846
sensory noodles for toddlers 1-3,1777,33,2,53.20486861364069,84.72655852232403,0.6279597512463828,1.5924587491717213,0.06060606060606061
sensory objects for kids,572,10,2,3.130294222591271,23.434192773407872,0.1335780691427697,7.486258832886625,0.2
sensory paths adhesive,76,3,1,2.4902630301936104,17.417103873718542,0.14297802024085537,6.99408201565134,0.3333333333333333
sensory pockets,37,1,1,1.4225150527487118,25.28936837830037,0.05624952871378574,17.77792672874285,1.0
sensory processing disorder tools,46555,641,22,661.0926800951714,485.3562066399598,1.362077317753503,0.7341727132269678,0.0343213728549142
sensory processing disorder toys,42480,683,20,607.6901762106236,328.44363519476394,1.8502114551565876,0.5404787637720943,0.029282576866764276
sensory products,5570,48,7,16.009374998977833,87.20685080605384,0.18357932720884898,5.447236435627364,0.14583333333333334
sensory pull toy,1605,33,6,19.836340082396628,72.9372284993197,0.2719645439034148,3.6769498907737734,0.18181818181818182
sensory putty,18865,286,30,224.82612929012322,528.4598899853536,0.425436506252829,2.3505270123803585,0.1048951048951049
sensory regulation toys,1135,23,1,25.97518717610467,24.699278198569175,1.0516577434886096,0.9508797003507548,0.043478260869565216
sensory room,238059,2988,18,4230.10426762227,638.5214112983751,6.624843259399459,0.1509469674744652,0.006024096385542169
sensory room items,84097,1181,14,1262.7576723961768,280.2604329956864,4.505658037057312,0.22194316385650728,0.011854360711261643
sensory rope,3250,37,9,44.0106089728632,281.77142841530076,0.15619258922163073,6.402352409825552,0.24324324324324326
sensory rope toy,229,8,0,8.579549872665444,0.0,inf,0.0,0.0
sensory ropes,304,5,1,5.901342975459187,12.5474794496068,0.47032099149157136,2.126207458503202,0.2
sensory ropes for babies,99,3,1,2.1672965750550404,18.931375156190118,0.11448172978318402,8.735018259192026,0.3333333333333333
sensory seeker fidget,180,1,1,0.3438803455830487,13.090958229261147,0.0262685389075951,38.068352545899195,1.0
sensory seeker toys,1951,31,4,36.29423760368555,98.8366740960391,0.36721427481886554,2.7232056828217432,0.12903225806451613
sensory seeking car toys,90,3,3,4.596317469684561,102.36551311097122,0.04490103483095755,22.271201627418577,1.0
sensory seeking equipment,7735,123,2,116.30705284849957,36.59897379079511,3.177877432119465,0.3146754465395024,0.016260162601626018
sensory seeking pulling toys,50,2,1,2.2641407513920995,23.733018174890123,0.09540045579991141,10.482130212221989,0.5
